,InvoiceNo,CustomerID,InvoiceDate,Country,TotalAmount
17388,573184,14110.0,10/28/2011 11:33,United Kingdom,520.44
17389,573185,17730.0,10/28/2011 11:34,United Kingdom,417.36
17390,573195,12432.0,10/28/2011 11:40,Norway,978.0600000000001
17391,573196,15028.0,10/28/2011 11:41,United Kingdom,18.75
17392,573200,12432.0,10/28/2011 11:43,Norway,64.6
17393,573230,13199.0,10/28/2011 11:55,United Kingdom,85.92
17394,573231,15267.0,10/28/2011 11:56,United Kingdom,60.0
17395,573245,17841.0,10/28/2011 12:08,United Kingdom,403.25
17396,573248,14498.0,10/28/2011 12:09,United Kingdom,675.53
17397,573254,,10/28/2011 12:18,United Kingdom,0.0
17398,573255,,10/28/2011 12:18,United Kingdom,0.0
17399,573258,,10/28/2011 12:19,United Kingdom,0.0
17400,573259,,10/28/2011 12:20,United Kingdom,0.0
17401,573261,17949.0,10/28/2011 12:32,United Kingdom,1434.24
17402,573262,16851.0,10/28/2011 12:33,United Kingdom,128.37
17403,573263,13694.0,10/28/2011 12:34,United Kingdom,3304.03
17404,573264,14415.0,10/28/2011 12:36,United Kingdom,610.36
17405,573265,16150.0,10/28/2011 12:39,United Kingdom,304.49
17406,573266,15290.0,10/28/2011 12:40,United Kingdom,1510.3600000000001
17407,573267,,10/28/2011 12:44,United Kingdom,84.38
17408,573269,16764.0,10/28/2011 13:00,United Kingdom,249.78
17409,573270,17418.0,10/28/2011 13:00,United Kingdom,296.07
17410,573272,13102.0,10/28/2011 13:02,United Kingdom,366.12
17411,573273,12678.0,10/28/2011 13:04,France,52.199999999999996
17412,573274,,10/28/2011 13:10,United Kingdom,2362.83
17413,573275,15311.0,10/28/2011 13:12,United Kingdom,284.09000000000003
17414,573276,13985.0,10/28/2011 13:14,United Kingdom,544.1
17415,573277,14606.0,10/28/2011 13:18,United Kingdom,112.47
17416,573278,16102.0,10/28/2011 13:19,United Kingdom,449.3
17417,573279,16107.0,10/28/2011 13:22,United Kingdom,496.8
17418,573280,14221.0,10/28/2011 13:42,United Kingdom,343.90999999999997
17419,573281,12895.0,10/28/2011 13:51,United Kingdom,105.0
17420,573282,18030.0,10/28/2011 13:55,United Kingdom,121.1
17421,573284,13812.0,10/28/2011 14:27,Germany,120.38
17422,573285,17611.0,10/28/2011 14:38,United Kingdom,118.9
17423,573286,,10/28/2011 14:38,Switzerland,398.74
17424,573287,14194.0,10/28/2011 14:42,United Kingdom,827.07
17425,573288,14194.0,10/28/2011 14:42,United Kingdom,315.78
17426,573289,12705.0,10/28/2011 14:44,Germany,968.45
17427,573290,,10/28/2011 14:51,Switzerland,11.25
17428,573291,16554.0,10/28/2011 14:51,United Kingdom,522.99
17429,573292,14416.0,10/28/2011 15:10,United Kingdom,361.0
17430,573293,,10/28/2011 15:14,United Kingdom,0.0
17431,573294,14397.0,10/28/2011 15:32,United Kingdom,134.28
17432,573295,14440.0,10/28/2011 15:54,United Kingdom,181.7
17433,573300,16049.0,10/28/2011 16:10,United Kingdom,508.77
17434,573305,17837.0,10/28/2011 16:13,United Kingdom,499.83
17435,573307,,10/28/2011 16:24,United Kingdom,11.27
17436,573308,,10/28/2011 16:32,United Kingdom,34.05
17437,573309,17272.0,10/28/2011 16:37,United Kingdom,40.8
17438,573310,,10/28/2011 16:44,United Kingdom,9.89
17439,573311,14071.0,10/28/2011 16:45,United Kingdom,265.71
17440,573313,,10/28/2011 16:46,United Kingdom,30.509999999999998
17441,573314,16987.0,10/28/2011 17:26,United Kingdom,381.65
17442,573315,17839.0,10/28/2011 17:27,United Kingdom,338.8
17443,573316,12657.0,10/28/2011 18:07,France,42.5
17444,573317,,10/28/2011 18:09,United Kingdom,0.0
17445,573318,,10/28/2011 18:11,United Kingdom,0.0
17446,573319,17651.0,10/30/2011 10:18,United Kingdom,300.41
17447,573320,15513.0,10/30/2011 10:29,United Kingdom,2520.28
17448,573322,15769.0,10/30/2011 10:44,United Kingdom,179.0
17449,573323,15708.0,10/30/2011 10:54,United Kingdom,663.8100000000001
17450,573324,16235.0,10/30/2011 10:56,United Kingdom,192.01999999999998
17451,573325,15370.0,10/30/2011 10:58,United Kingdom,313.79999999999995
17452,573326,15298.0,10/30/2011 11:08,United Kingdom,463.82
17453,573327,15298.0,10/30/2011 11:09,United Kingdom,12.48
17454,573328,16601.0,10/30/2011 11:09,United Kingdom,244.79999999999998
17455,573329,14810.0,10/30/2011 11:19,United Kingdom,218.55
17456,573330,16923.0,10/30/2011 11:22,United Kingdom,529.91
17457,573331,15860.0,10/30/2011 11:25,United Kingdom,102.01
17458,573332,15059.0,10/30/2011 11:28,United Kingdom,150.21
17459,573333,12483.0,10/30/2011 11:34,Sweden,454.2
17460,573334,12912.0,10/30/2011 11:35,United Kingdom,318.06
17461,573335,15059.0,10/30/2011 11:35,United Kingdom,178.91
17462,573336,17372.0,10/30/2011 11:37,United Kingdom,124.94
17463,573337,17018.0,10/30/2011 11:42,United Kingdom,515.1
17464,573338,14546.0,10/30/2011 11:47,United Kingdom,476.0
17465,573339,13278.0,10/30/2011 11:49,United Kingdom,542.73
17466,573340,14159.0,10/30/2011 11:55,United Kingdom,518.55
17467,573341,16949.0,10/30/2011 11:55,United Kingdom,310.48
17468,573342,14582.0,10/30/2011 11:56,United Kingdom,114.11
17469,573343,13566.0,10/30/2011 11:59,United Kingdom,289.53000000000003
17470,573344,14179.0,10/30/2011 12:07,United Kingdom,168.1
17471,573345,17609.0,10/30/2011 12:14,United Kingdom,331.21
17472,573346,17255.0,10/30/2011 12:18,United Kingdom,185.95
17473,573347,13137.0,10/30/2011 12:26,United Kingdom,576.37
17474,573348,14487.0,10/30/2011 12:27,United Kingdom,196.67999999999998
17475,573349,17609.0,10/30/2011 12:28,United Kingdom,29.97
17476,573350,17725.0,10/30/2011 12:32,United Kingdom,278.67
17477,573351,13524.0,10/30/2011 12:34,United Kingdom,196.32
17478,573352,14077.0,10/30/2011 12:35,United Kingdom,132.72
17479,573353,16115.0,10/30/2011 12:39,United Kingdom,225.94
17480,573354,14040.0,10/30/2011 12:42,United Kingdom,141.05
17481,573355,15865.0,10/30/2011 12:43,United Kingdom,291.28
17482,573356,15251.0,10/30/2011 12:43,United Kingdom,246.85
17483,573357,15251.0,10/30/2011 12:45,United Kingdom,178.44
17484,573358,17213.0,10/30/2011 12:46,United Kingdom,500.61
17485,573359,14178.0,10/30/2011 12:48,United Kingdom,261.85
17486,573360,15748.0,10/30/2011 12:51,United Kingdom,149.31
17487,573361,14456.0,10/30/2011 12:53,United Kingdom,240.54999999999998
17488,573362,12597.0,10/30/2011 13:06,Spain,2176.45
17489,573363,16079.0,10/30/2011 13:06,United Kingdom,508.22
17490,573364,14710.0,10/30/2011 13:09,United Kingdom,146.32
17491,573365,12584.0,10/30/2011 13:13,Italy,343.0
17492,573366,16361.0,10/30/2011 13:17,United Kingdom,269.36
17493,573367,16145.0,10/30/2011 13:17,United Kingdom,490.17
17494,573368,14507.0,10/30/2011 13:18,United Kingdom,220.89
17495,573369,16049.0,10/30/2011 13:19,United Kingdom,114.76
17496,573370,16626.0,10/30/2011 13:30,United Kingdom,403.9
17497,573371,13113.0,10/30/2011 13:34,United Kingdom,307.08
17498,573372,12971.0,10/30/2011 13:36,United Kingdom,78.9
17499,573373,14684.0,10/30/2011 13:37,United Kingdom,274.56
17500,573374,14755.0,10/30/2011 13:39,United Kingdom,443.21
17501,573375,15521.0,10/30/2011 13:42,United Kingdom,673.42
17502,573376,13617.0,10/30/2011 13:50,United Kingdom,178.48000000000002
17503,573377,14653.0,10/30/2011 13:51,United Kingdom,413.53
17504,573378,14217.0,10/30/2011 13:53,United Kingdom,92.52000000000001
17505,573379,15680.0,10/30/2011 14:03,United Kingdom,542.82
17506,573380,14572.0,10/30/2011 14:04,United Kingdom,608.35
17507,573381,17590.0,10/30/2011 14:05,United Kingdom,349.38
17508,573382,17655.0,10/30/2011 14:15,United Kingdom,287.87
17509,573383,17447.0,10/30/2011 14:18,United Kingdom,169.05
17510,573384,15478.0,10/30/2011 14:19,United Kingdom,614.59
17511,573385,13421.0,10/30/2011 14:21,United Kingdom,1026.04
17512,573386,17183.0,10/30/2011 14:27,United Kingdom,486.5
17513,573387,15054.0,10/30/2011 14:33,United Kingdom,168.42
17514,573388,14895.0,10/30/2011 14:44,United Kingdom,965.78
17515,573389,14895.0,10/30/2011 14:45,United Kingdom,47.400000000000006
17516,573390,17213.0,10/30/2011 14:53,United Kingdom,500.61
17517,573391,14911.0,10/30/2011 14:57,EIRE,501.65999999999997
17518,573392,15376.0,10/30/2011 15:04,United Kingdom,244.34
17519,573393,14158.0,10/30/2011 15:08,United Kingdom,507.66
17520,573394,13089.0,10/30/2011 15:10,United Kingdom,456.92
17521,573395,15385.0,10/30/2011 15:11,United Kingdom,316.88
17522,573396,14723.0,10/30/2011 15:13,United Kingdom,196.78
17523,573397,15547.0,10/30/2011 15:19,United Kingdom,232.77
17524,573398,17373.0,10/30/2011 15:28,United Kingdom,213.4
17525,573399,13949.0,10/30/2011 15:35,United Kingdom,392.08
17526,573400,17796.0,10/30/2011 15:38,United Kingdom,75.9
17527,573401,12364.0,10/30/2011 15:43,Belgium,299.06
17528,573402,12494.0,10/30/2011 15:44,France,214.74
17529,573403,16506.0,10/30/2011 15:50,United Kingdom,55.2
17530,573404,14295.0,10/30/2011 15:50,United Kingdom,166.20000000000002
17531,573405,13822.0,10/30/2011 15:55,United Kingdom,468.38
17532,573406,14112.0,10/30/2011 15:57,United Kingdom,770.23
17533,573407,18067.0,10/30/2011 15:58,United Kingdom,396.33
17534,573408,16190.0,10/30/2011 15:59,United Kingdom,215.08
17535,573409,14112.0,10/30/2011 16:00,United Kingdom,33.0
17536,573410,15669.0,10/30/2011 16:03,United Kingdom,118.8
17537,573411,13870.0,10/30/2011 16:10,United Kingdom,384.12
17538,573412,13870.0,10/30/2011 16:11,United Kingdom,54.599999999999994
17539,573413,15444.0,10/30/2011 16:12,United Kingdom,342.9
17540,573414,16877.0,10/30/2011 16:15,United Kingdom,269.03000000000003
17541,573415,13607.0,10/30/2011 16:17,United Kingdom,678.01
17542,573416,14688.0,10/31/2011 8:29,United Kingdom,245.32
17543,573417,12581.0,10/31/2011 8:56,Germany,197.71
17544,573418,15360.0,10/31/2011 9:35,United Kingdom,427.93
17545,573419,13103.0,10/31/2011 9:38,United Kingdom,243.94
17546,573420,18223.0,10/31/2011 9:48,United Kingdom,1389.05
17547,573421,14292.0,10/31/2011 9:50,United Kingdom,1297.26
17548,573422,14292.0,10/31/2011 9:51,United Kingdom,17.4
17549,573423,16133.0,10/31/2011 9:58,United Kingdom,308.77
17550,573424,12720.0,10/31/2011 10:05,Germany,76.96000000000001
17551,573425,16836.0,10/31/2011 10:05,United Kingdom,160.55
17552,573426,,10/31/2011 10:17,United Kingdom,1540.73
17553,573428,12571.0,10/31/2011 10:19,France,271.26
17554,573430,13813.0,10/31/2011 10:38,Germany,407.54
17555,573442,12488.0,10/31/2011 10:42,France,214.06
17556,573452,17450.0,10/31/2011 10:45,United Kingdom,2039.24
17557,573463,,10/31/2011 10:56,United Kingdom,0.0
17558,573464,15667.0,10/31/2011 10:56,United Kingdom,301.32
17559,573481,13994.0,10/31/2011 11:10,United Kingdom,608.3
17560,573482,,10/31/2011 11:20,United Kingdom,0.0
17561,573483,15793.0,10/31/2011 11:32,United Kingdom,305.36
17562,573484,14883.0,10/31/2011 11:33,United Kingdom,94.08
17563,573485,15752.0,10/31/2011 11:37,United Kingdom,533.23
17564,573486,13186.0,10/31/2011 11:40,United Kingdom,273.95
17565,573487,,10/31/2011 11:46,United Kingdom,0.0
17566,573489,,10/31/2011 11:48,United Kingdom,0.0
17567,573490,,10/31/2011 11:55,United Kingdom,0.0
17568,573491,,10/31/2011 11:56,United Kingdom,0.0
17569,573492,13544.0,10/31/2011 11:57,United Kingdom,168.5
17570,573493,,10/31/2011 11:57,United Kingdom,0.0
17571,573494,,10/31/2011 11:57,United Kingdom,0.0
17572,573495,,10/31/2011 11:58,United Kingdom,0.0
17573,573496,17841.0,10/31/2011 11:59,United Kingdom,489.95
17574,573497,,10/31/2011 12:00,United Kingdom,0.0
17575,573498,,10/31/2011 12:00,United Kingdom,0.0
17576,573499,,10/31/2011 12:01,United Kingdom,0.0
17577,573500,16931.0,10/31/2011 12:01,United Kingdom,198.52
17578,573501,18055.0,10/31/2011 12:02,United Kingdom,1014.5500000000001
17579,573503,,10/31/2011 12:03,United Kingdom,0.0
17580,573504,13983.0,10/31/2011 12:05,United Kingdom,398.03999999999996
17581,573505,,10/31/2011 12:09,United Kingdom,0.0
17582,573507,13651.0,10/31/2011 12:11,United Kingdom,79.2
17583,573508,12552.0,10/31/2011 12:11,Italy,317.82
17584,573509,16169.0,10/31/2011 12:21,United Kingdom,317.34000000000003
17585,573510,14808.0,10/31/2011 12:21,United Kingdom,534.19
17586,573511,12347.0,10/31/2011 12:25,Iceland,1294.32
17587,573512,17951.0,10/31/2011 12:30,United Kingdom,599.0400000000001
17588,573531,12909.0,10/31/2011 12:43,United Kingdom,321.32
17589,573532,13145.0,10/31/2011 12:45,United Kingdom,118.80000000000001
17590,573540,,10/31/2011 12:51,United Kingdom,10.5
17591,573542,14702.0,10/31/2011 13:03,United Kingdom,281.78
17592,573543,17777.0,10/31/2011 13:05,United Kingdom,256.25
17593,573544,12856.0,10/31/2011 13:11,United Kingdom,356.14
17594,573545,16969.0,10/31/2011 13:12,United Kingdom,171.45
17595,573546,15974.0,10/31/2011 13:13,United Kingdom,547.14
17596,573547,,10/31/2011 13:21,United Kingdom,0.0
17597,573548,13680.0,10/31/2011 13:22,United Kingdom,692.45
17598,573551,15044.0,10/31/2011 13:35,United Kingdom,838.4200000000001
17599,573552,13203.0,10/31/2011 13:43,United Kingdom,396.38
17600,573553,,10/31/2011 13:48,United Kingdom,2534.37
17601,573556,17675.0,10/31/2011 13:51,United Kingdom,764.32
17602,573564,16127.0,10/31/2011 13:58,United Kingdom,656.25
17603,573572,14527.0,10/31/2011 14:03,United Kingdom,272.67
17604,573576,14096.0,10/31/2011 14:09,United Kingdom,4941.71
17605,573577,17396.0,10/31/2011 14:12,United Kingdom,495.0
17606,573578,16018.0,10/31/2011 14:13,United Kingdom,247.0
17607,573579,15033.0,10/31/2011 14:19,United Kingdom,163.96
17608,573580,,10/31/2011 14:21,United Kingdom,1042.4
17609,573581,14911.0,10/31/2011 14:22,EIRE,596.9100000000001
17610,573582,16633.0,10/31/2011 14:23,United Kingdom,726.16
17611,573583,14167.0,10/31/2011 14:29,United Kingdom,172.74
17612,573584,16705.0,10/31/2011 14:36,United Kingdom,1976.5800000000002
17613,573585,,10/31/2011 14:41,United Kingdom,16874.579999999998
17614,573586,14704.0,10/31/2011 14:48,United Kingdom,15.0
17615,573587,18257.0,10/31/2011 14:48,United Kingdom,242.38
17616,573588,12588.0,10/31/2011 15:01,Finland,214.89999999999998
17617,573589,,10/31/2011 15:11,United Kingdom,0.55
17618,573590,,10/31/2011 15:15,United Kingdom,0.0
17619,573591,,10/31/2011 15:15,United Kingdom,0.0
17620,573592,,10/31/2011 15:16,United Kingdom,0.0
17621,573593,,10/31/2011 15:16,United Kingdom,0.0
17622,573594,,10/31/2011 15:16,United Kingdom,0.0
17623,573595,,10/31/2011 15:17,United Kingdom,0.0
17624,573596,,10/31/2011 15:17,United Kingdom,0.0
17625,573597,,10/31/2011 15:18,United Kingdom,0.0
17626,573598,,10/31/2011 15:18,United Kingdom,0.0
17627,573599,17924.0,10/31/2011 15:20,United Kingdom,447.3
17628,573600,17924.0,10/31/2011 15:21,United Kingdom,145.92000000000002
17629,573601,,10/31/2011 15:24,United Kingdom,1943.34
17630,573629,12522.0,10/31/2011 15:30,Germany,103.32
17631,573632,15329.0,10/31/2011 15:36,United Kingdom,295.7
17632,573633,,10/31/2011 15:48,United Kingdom,371.65
17633,573656,12417.0,10/31/2011 16:02,Belgium,462.85
17634,573664,,10/31/2011 16:07,United Kingdom,0.0
17635,573665,13982.0,10/31/2011 16:24,United Kingdom,641.67
17636,573666,15977.0,10/31/2011 16:24,United Kingdom,355.63
17637,573669,,10/31/2011 16:49,United Kingdom,2.46
17638,573670,,10/31/2011 17:02,United Kingdom,0.0
17639,573672,,10/31/2011 17:04,United Kingdom,0.0
17640,573695,15023.0,10/31/2011 17:13,United Kingdom,305.77
17641,573726,,10/31/2011 17:18,United Kingdom,0.0
17642,573734,,10/31/2011 17:19,United Kingdom,0.0
17643,573744,17733.0,11/1/2011 8:16,United Kingdom,475.24
17644,573745,17419.0,11/1/2011 8:53,United Kingdom,318.40999999999997
17645,573746,13461.0,11/1/2011 9:01,United Kingdom,560.8
17646,573747,13697.0,11/1/2011 9:14,United Kingdom,151.29999999999998
17647,573748,14911.0,11/1/2011 9:24,EIRE,1212.67
17648,573749,17389.0,11/1/2011 9:26,United Kingdom,307.32
17649,573751,,11/1/2011 9:33,United Kingdom,0.0
17650,573752,,11/1/2011 9:34,United Kingdom,0.0
17651,573757,17166.0,11/1/2011 9:46,United Kingdom,78.75
17652,573758,14345.0,11/1/2011 9:51,United Kingdom,108.97999999999999
17653,573762,13758.0,11/1/2011 9:56,United Kingdom,326.22
17654,573763,17139.0,11/1/2011 9:56,United Kingdom,639.6
17655,573768,12552.0,11/1/2011 10:02,Italy,120.0
17656,573769,13292.0,11/1/2011 10:04,United Kingdom,329.37
17657,573770,15214.0,11/1/2011 10:12,United Kingdom,183.2
17658,573772,17377.0,11/1/2011 10:16,United Kingdom,155.65
17659,573773,13327.0,11/1/2011 10:21,United Kingdom,889.02
17660,573774,16029.0,11/1/2011 10:27,United Kingdom,632.3
17661,573775,13881.0,11/1/2011 10:30,United Kingdom,949.5
17662,573776,13468.0,11/1/2011 10:32,United Kingdom,85.44999999999999
17663,573777,13726.0,11/1/2011 10:49,United Kingdom,786.98
17664,573778,18092.0,11/1/2011 10:56,United Kingdom,1350.9
17665,573780,17503.0,11/1/2011 11:12,United Kingdom,340.43
17666,573808,14419.0,11/1/2011 11:29,United Kingdom,173.71
17667,573814,13268.0,11/1/2011 11:31,United Kingdom,413.40999999999997
17668,573815,,11/1/2011 11:31,United Kingdom,0.0
17669,573816,,11/1/2011 11:32,United Kingdom,0.0
17670,573822,15527.0,11/1/2011 11:33,United Kingdom,641.1
17671,573829,16830.0,11/1/2011 11:35,United Kingdom,325.91
17672,573830,16960.0,11/1/2011 11:35,United Kingdom,148.96
17673,573840,14866.0,11/1/2011 11:38,United Kingdom,772.44
17674,573841,14995.0,11/1/2011 11:39,United Kingdom,113.92
17675,573846,14866.0,11/1/2011 11:39,United Kingdom,1374.26
17676,573863,16825.0,11/1/2011 11:51,United Kingdom,456.48
17677,573865,15311.0,11/1/2011 12:00,United Kingdom,358.59000000000003
17678,573866,17495.0,11/1/2011 12:06,United Kingdom,342.59000000000003
17679,573867,12674.0,11/1/2011 12:12,France,568.6
17680,573868,12491.0,11/1/2011 12:18,France,460.40000000000003
17681,573870,14485.0,11/1/2011 12:25,United Kingdom,165.75
17682,573871,14426.0,11/1/2011 12:34,United Kingdom,600.22
17683,573872,17243.0,11/1/2011 12:35,United Kingdom,375.71999999999997
17684,573873,17346.0,11/1/2011 12:39,United Kingdom,192.53
17685,573874,13868.0,11/1/2011 12:45,United Kingdom,507.54
17686,573875,15018.0,11/1/2011 12:47,United Kingdom,204.87
17687,573876,16360.0,11/1/2011 12:48,United Kingdom,530.37
17688,573877,14432.0,11/1/2011 13:04,United Kingdom,109.8
17689,573878,14243.0,11/1/2011 13:20,United Kingdom,175.4
17690,573879,15039.0,11/1/2011 13:21,United Kingdom,137.97
17691,573880,,11/1/2011 13:21,United Kingdom,0.0
17692,573881,,11/1/2011 13:22,United Kingdom,0.0
17693,573882,,11/1/2011 13:23,United Kingdom,0.0
17694,573883,,11/1/2011 13:24,United Kingdom,0.0
17695,573884,,11/1/2011 13:25,United Kingdom,0.0
17696,573885,,11/1/2011 13:26,United Kingdom,0.0
17697,573886,14401.0,11/1/2011 13:37,United Kingdom,312.82
17698,573887,16173.0,11/1/2011 13:39,United Kingdom,112.65
17699,573888,17696.0,11/1/2011 13:43,United Kingdom,370.12
17700,573889,13571.0,11/1/2011 13:44,United Kingdom,213.82
17701,573890,12748.0,11/1/2011 13:49,United Kingdom,27.8
17702,573891,12682.0,11/1/2011 13:56,France,825.81
17703,573892,14911.0,11/1/2011 13:57,EIRE,834.38
17704,573893,18270.0,11/1/2011 13:57,United Kingdom,171.20000000000002
17705,573894,17812.0,11/1/2011 13:59,United Kingdom,43.47
17706,573895,15423.0,11/1/2011 14:01,United Kingdom,43.5
17707,573896,13755.0,11/1/2011 14:03,United Kingdom,107.10000000000001
17708,573897,16729.0,11/1/2011 14:29,United Kingdom,574.66
17709,573898,14562.0,11/1/2011 14:35,United Kingdom,195.48000000000002
17710,573899,15847.0,11/1/2011 14:41,United Kingdom,208.59
17711,573900,17668.0,11/1/2011 14:45,United Kingdom,161.85
17712,573901,14191.0,11/1/2011 14:49,United Kingdom,294.58
17713,573902,17428.0,11/1/2011 14:51,United Kingdom,311.18
17714,573903,14667.0,11/1/2011 14:51,United Kingdom,740.64
17715,573904,14505.0,11/1/2011 14:54,United Kingdom,954.8100000000001
17716,573905,16971.0,11/1/2011 15:06,United Kingdom,357.21
17717,573906,16458.0,11/1/2011 15:12,United Kingdom,195.02
17718,573907,13021.0,11/1/2011 15:17,United Kingdom,299.1
17719,573908,17739.0,11/1/2011 15:19,United Kingdom,354.49
17720,573909,17813.0,11/1/2011 15:26,United Kingdom,215.22
17721,573910,13969.0,11/1/2011 15:34,United Kingdom,422.1
17722,573911,17315.0,11/1/2011 15:40,United Kingdom,186.04999999999998
17723,573912,17888.0,11/1/2011 15:48,United Kingdom,37.5
17724,573913,17653.0,11/1/2011 15:49,United Kingdom,569.82
17725,573914,14383.0,11/1/2011 15:53,United Kingdom,329.88
17726,573915,15511.0,11/1/2011 15:55,United Kingdom,229.8
17727,573916,,11/1/2011 15:57,United Kingdom,22.34
17728,573917,18135.0,11/1/2011 17:08,United Kingdom,147.0
17729,573918,17576.0,11/1/2011 17:20,United Kingdom,132.53
17730,573919,,11/1/2011 17:39,United Kingdom,0.0
17731,573920,,11/1/2011 18:00,United Kingdom,0.0
17732,573921,16352.0,11/2/2011 8:44,United Kingdom,204.92000000000002
17733,573922,14032.0,11/2/2011 9:22,United Kingdom,102.72
17734,573923,17965.0,11/2/2011 9:31,United Kingdom,303.07
17735,573924,15065.0,11/2/2011 9:45,United Kingdom,299.38
17736,573926,,11/2/2011 9:52,United Kingdom,0.0
17737,573927,13890.0,11/2/2011 9:59,United Kingdom,282.2
17738,573928,16839.0,11/2/2011 10:07,United Kingdom,599.25
17739,573930,17811.0,11/2/2011 10:15,United Kingdom,120.66
17740,573931,16884.0,11/2/2011 10:16,United Kingdom,296.76
17741,573932,17966.0,11/2/2011 10:26,United Kingdom,504.0
17742,573933,17135.0,11/2/2011 10:33,United Kingdom,85.0
17743,573934,17719.0,11/2/2011 10:36,United Kingdom,307.14
17744,573937,15830.0,11/2/2011 10:40,United Kingdom,576.0
17745,573945,17663.0,11/2/2011 10:44,United Kingdom,211.47
17746,573955,14216.0,11/2/2011 10:51,United Kingdom,459.8
17747,573978,,11/2/2011 11:02,United Kingdom,0.0
17748,573979,,11/2/2011 11:02,United Kingdom,0.0
17749,573980,,11/2/2011 11:03,United Kingdom,0.0
17750,573981,,11/2/2011 11:05,United Kingdom,0.0
17751,573982,12901.0,11/2/2011 11:07,United Kingdom,306.0
17752,573983,,11/2/2011 11:08,United Kingdom,0.0
17753,573984,,11/2/2011 11:09,United Kingdom,0.0
17754,573985,,11/2/2011 11:09,United Kingdom,0.0
17755,573986,,11/2/2011 11:13,United Kingdom,0.0
17756,573987,,11/2/2011 11:14,United Kingdom,0.0
17757,573988,,11/2/2011 11:14,United Kingdom,0.0
17758,573989,,11/2/2011 11:14,United Kingdom,0.0
17759,573990,,11/2/2011 11:18,United Kingdom,0.0
17760,573991,,11/2/2011 11:19,United Kingdom,0.0
17761,573992,15275.0,11/2/2011 11:20,United Kingdom,615.14
17762,573993,16790.0,11/2/2011 11:23,United Kingdom,664.21
17763,573994,17135.0,11/2/2011 11:23,United Kingdom,99.42
17764,573995,16308.0,11/2/2011 11:24,United Kingdom,960.0
17765,573996,16747.0,11/2/2011 11:37,United Kingdom,355.86
17766,573999,12779.0,11/2/2011 11:43,Poland,981.95
17767,574009,15750.0,11/2/2011 11:49,United Kingdom,320.05
17768,574011,16884.0,11/2/2011 11:52,United Kingdom,133.08
17769,574012,12830.0,11/2/2011 11:54,United Kingdom,400.32000000000005
17770,574013,14285.0,11/2/2011 11:59,United Kingdom,300.6
17771,574014,12415.0,11/2/2011 12:03,Australia,624.24
17772,574015,15576.0,11/2/2011 12:03,United Kingdom,940.6700000000001
17773,574016,18105.0,11/2/2011 12:04,United Kingdom,113.48000000000002
17774,574017,16014.0,11/2/2011 12:04,United Kingdom,132.45000000000002
17775,574018,13477.0,11/2/2011 12:04,United Kingdom,90.96
17776,574020,14673.0,11/2/2011 12:15,United Kingdom,304.68
17777,574021,14434.0,11/2/2011 12:18,United Kingdom,310.8
17778,574022,12594.0,11/2/2011 12:20,Italy,85.92
17779,574023,14390.0,11/2/2011 12:20,United Kingdom,564.41
17780,574024,17410.0,11/2/2011 12:23,United Kingdom,109.68
17781,574025,12748.0,11/2/2011 12:26,United Kingdom,263.53999999999996
17782,574029,12955.0,11/2/2011 12:34,United Kingdom,994.8
17783,574032,17754.0,11/2/2011 12:37,United Kingdom,621.71
17784,574033,16558.0,11/2/2011 12:44,United Kingdom,302.0
17785,574034,17841.0,11/2/2011 12:45,United Kingdom,460.24
17786,574035,14606.0,11/2/2011 12:45,United Kingdom,113.01
17787,574036,16607.0,11/2/2011 12:46,United Kingdom,313.2
17788,574037,16043.0,11/2/2011 12:50,United Kingdom,97.5
17789,574038,18164.0,11/2/2011 12:56,United Kingdom,399.65000000000003
17790,574039,17800.0,11/2/2011 12:57,United Kingdom,127.30000000000001
17791,574040,14974.0,11/2/2011 13:01,United Kingdom,114.39
17792,574041,15805.0,11/2/2011 13:05,United Kingdom,19.919999999999998
17793,574042,17947.0,11/2/2011 13:05,United Kingdom,176.68
17794,574043,16367.0,11/2/2011 13:13,United Kingdom,633.58
17795,574044,16210.0,11/2/2011 13:14,United Kingdom,843.6
17796,574045,13854.0,11/2/2011 13:18,United Kingdom,409.08000000000004
17797,574046,15743.0,11/2/2011 13:19,United Kingdom,137.56
17798,574047,13318.0,11/2/2011 13:26,United Kingdom,302.96
17799,574048,13769.0,11/2/2011 13:37,United Kingdom,301.97
17800,574049,13316.0,11/2/2011 13:40,United Kingdom,1514.17
17801,574050,13904.0,11/2/2011 13:41,United Kingdom,131.52
17802,574051,14102.0,11/2/2011 13:46,United Kingdom,349.3
17803,574052,16706.0,11/2/2011 13:50,United Kingdom,119.8
17804,574053,16379.0,11/2/2011 14:04,United Kingdom,823.8
17805,574054,18104.0,11/2/2011 14:07,United Kingdom,754.64
17806,574055,16525.0,11/2/2011 14:08,United Kingdom,863.04
17807,574056,14646.0,11/2/2011 14:09,Netherlands,3949.66
17808,574058,14646.0,11/2/2011 14:10,Netherlands,449.28000000000003
17809,574059,14646.0,11/2/2011 14:13,Netherlands,87.97
17810,574060,16531.0,11/2/2011 14:16,United Kingdom,223.21
17811,574062,17675.0,11/2/2011 14:30,United Kingdom,1183.9
17812,574063,13271.0,11/2/2011 14:31,United Kingdom,217.38
17813,574064,17434.0,11/2/2011 14:35,United Kingdom,313.74
17814,574066,13183.0,11/2/2011 14:50,United Kingdom,443.14
17815,574067,14088.0,11/2/2011 14:50,United Kingdom,3962.85
