,StockCode,Description,UnitPrice
3168,84673B,BLUE FLY SWAT,0.9283333333333333
3169,84674,FLYING PIG WATERING CAN,3.248
3170,84675,FROG KING WATERING CAN,2.95
3171,84678,CLASSICAL ROSE SMALL VASE,2.5237499999999997
3172,84679,CLASSICAL ROSE TABLE LAMP,11.95
3173,84683,CLASSICAL ROSE CANDLESTAND,1.292142857142857
3174,84685,BEACH HUT KEY CABINET,5.83909090909091
3175,84686,BEACH HUT MIRROR,2.9525
3176,84687,BEACH HUT SHELF W 3 DRAWERS,7.640588235294119
3177,84688,BEACH HUT DESIGN BLACKBOARD,5.945294117647059
3178,84689,S/2 BEACH HUT TREASURE CHESTS,3.975
3179,84691,PACK 20 DOLLY PEGS,0.7525
3180,84692,BOX OF 24 COCKTAIL PARASOLS,0.6694195688225538
3181,84705C,PINK FLOCK PHOTO FRAME ,1.25
3182,84706D,CHERRY BLOSSOM TABLE CLOCK ,2.96
3183,84706F,RED PEONY TABLE CLOCK,2.95
3184,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,9.787555555555555
3185,84707B,PINK JEWELLED MIRROR TRINKET TRAY,8.18611111111111
3186,84708B,PINK JEWELLED PHOTO FRAME ,5.634500000000001
3187,84709B,PINK OVAL JEWELLED MIRROR,5.95
3188,84711A,SILVER OVAL SHAPE TRINKET BOX,8.609411764705882
3189,84711B,PINK OVAL SHAPE TRINKET BOX,8.999230769230769
3190,84712B,PINK JEWELLED PHOTO FRAME,7.6825
3191,84715,SET OF 6 ICE CREAM SKITTLES,2.2125000000000004
3192,84723,CHERRY BLOSSOM CANVAS ART PICTURE,3.9499999999999997
3193,84725,FREESTYLE CANVAS ART PICTURE,1.1789473684210525
3194,84726,,0.0
3195,84731,3 BIRDS CANVAS SCREEN,1.02
3196,84732B,CUTE BIRD CEATURE SCREEN,0.39
3197,84732D,CUTE RABBIT CEATURE SCREEN ,0.39
3198,84741C,CITRUS GARLAND FELT FLOWERS ,1.82
3199,84743C,ORANGE FELT VASE + FLOWERS,0.4166666666666667
3200,84744,S/6 SEW ON CROCHET FLOWERS,1.376
3201,84745A,PINK HANGING GINGHAM EASTER HEN,0.42000000000000004
3202,84745B,BLUE HANGING GINGHAM EASTER HEN,0.42000000000000004
3203,84746,PINK EASTER HENS+FLOWER,2.6033333333333335
3204,84748,FOLK FELT HANGING MULTICOL GARLAND,3.1913846153846155
3205,84750A,PINK SMALL GLASS CAKE STAND,1.4625
3206,84750B,BLACK SMALL GLASS CAKE STAND,1.0307142857142857
3207,84751B,BLACK MEDIUM GLASS CAKE STAND,1.5254545454545456
3208,84754,S/15 SILVER GLASS BAUBLES IN BAG,1.716
3209,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0.725359375
3210,84760S,SMALL HANGING GLASS+ZINC LANTERN,1.45
3211,84761,,0.0
3212,84763,ZINC FINISH 15CM PLANTER POTS,1.3677966101694916
3213,84766,SILVER ROCOCO CANDLE STICK,3.175
3214,84773,RED ROSE AND LACE C/COVER,2.95
3215,84789,ENCHANTED BIRD PLANT CAGE,3.9532
3216,84792,ENCHANTED BIRD COATHANGER 5 HOOK,5.512016129032258
3217,84795B,SUNSET CHECK HAMMOCK,9.090833333333334
3218,84795C,OCEAN STRIPE HAMMOCK ,7.95
3219,84795b,SUNSET CHECK HAMMOCK,16.654999999999998
3220,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,9.327209302325581
3221,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,9.187119999999998
3222,84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,8.305
3223,84797B,,0.0
3224,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,2.55
3225,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,2.04
3226,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,0.8984615384615384
3227,84800L,LARGE WHITE/PINK ROSE ART FLOWER,1.7612
3228,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,1.4307692307692308
3229,84800S,SMALL WHITE/PINK ROSE ART FLOWER,1.2154545454545456
3230,84801A,PINK HYDRANGEA ART FLOWER,1.5
3231,84801B,WHITE HYDRANGEA ART FLOWER,1.5750000000000002
3232,84802A,WHITE ANEMONE ARTIFICIAL FLOWER,1.69
3233,84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,0.845
3234,84803A,PINK ALLIUM  ARTIFICIAL FLOWER,1.69
3235,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,1.69
3236,84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,2.3822222222222225
3237,84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,1.9114285714285715
3238,84805A,CREAM CLIMBING HYDRANGA ART FLOWER,2.0
3239,84805B,wet damaged,1.5625
3240,84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,1.0645454545454545
3241,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,1.387
3242,84809A,WHITE CHRYSANTHEMUMS ART FLOWER,1.8900000000000001
3243,84809B,PINK CHRYSANTHEMUMS ART FLOWER,1.05
3244,84813,SET OF 4 DIAMOND NAPKIN RINGS,10.363333333333333
3245,84816,DANISH ROSE BEDSIDE CABINET,37.453125
3246,84817,DANISH ROSE DECORATIVE PLATE,1.499516129032258
3247,84818,DANISH ROSE PHOTO FRAME,1.3439814814814814
3248,84819,DANISH ROSE ROUND SEWING BOX,2.283125
3249,84820,DANISH ROSE TRINKET TRAYS,3.846969696969697
3250,84821,DANISH ROSE DELUXE COASTER,0.6253488372093023
3251,84823,DANISH ROSE FOLDING CHAIR,7.644230769230769
3252,84824,DANISH ROSE UMBRELLA STAND,15.95
3253,84826,ASSTD DESIGN 3D PAPER STICKERS,0.5739473684210527
3254,84827,ASS DES PHONE SPONGE CRAFT STICKER,0.4855555555555556
3255,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1.6306878306878305
3256,84832,ZINC WILLIE WINKIE  CANDLE STICK,1.0851094890510948
3257,84836,ZINC METAL HEART DECORATION,1.3632608695652173
3258,84839,SWEETHEART KEY CABINET,5.55
3259,84840,SWEETHEART CARRY-ALL BASKET,10.6175
3260,84842,HELLO SAILOR BATHROOM SET,3.75
3261,84843,WHITE SOAP RACK WITH 2 BOTTLES,6.558400000000001
3262,84845D,,0.0
3263,84846A,SCENTED CANDLE IN DIGITALIS TIN,2.382
3264,84847,FLORAL BATHROOM SET,3.75
3265,84849A,HELLO SAILOR BLUE SOAP HOLDER,2.3444444444444446
3266,84849B,FAIRY SOAP SOAP HOLDER,2.0487012987012987
3267,84849D,HOT BATHS SOAP HOLDER,1.8395762711864405
3268,84854,GIRLY PINK TOOL SET,2.475
3269,84856L,LARGE TAHITI BEACH BAG,5.94
3270,84856S,SMALL TAHITI BEACH BAG,2.8200000000000003
3271,84857A,,0.0
3272,84857B,BLUE MONTE CARLO HANDBAG,1.95
3273,84857C,PINK MONTE CARLO HANDBAG,4.131666666666667
3274,84858C,PINK RIVIERA HANDBAG,4.5685714285714285
3275,84859A,SILVER DISCO HANDBAG,2.485
3276,84859B,BLUE DISCO HANDBAG,2.313333333333333
3277,84859C,PINK DISCO HANDBAG,2.323478260869565
3278,84864A,,0.0
3279,84865,NEW BAROQUE BLACK PHOTO ALBUM,6.57875
3280,84870B,BLUE GEISHA GIRL ,3.4534615384615384
3281,84870C,GREEN GEISHA GIRL ,3.1614285714285715
3282,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,10.104444444444445
3283,84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,10.855714285714285
3284,84873A,FUNKY FLOWER PICNIC BAG FOR 4,16.95
3285,84874B,BLUE TRAVEL FIRST AID KIT,1.5306666666666664
3286,84875A,,0.0
3287,84875B,GREEN SQUARE COMPACT MIRROR,2.5524999999999998
3288,84875D,BLUE SQUARE COMPACT MIRROR,1.1111111111111112
3289,84876B,GREEN HEART COMPACT MIRROR,2.228421052631579
3290,84876C,,0.0
3291,84876D,BLUE HEART COMPACT MIRROR,3.4027777777777777
3292,84877A,PINK ROUND COMPACT MIRROR,1.816
3293,84877B,GREEN ROUND COMPACT MIRROR,2.2145454545454544
3294,84877D,BLUE ROUND COMPACT MIRROR,1.9590909090909092
3295,84879,ASSORTED COLOUR BIRD ORNAMENT,1.7208854860186418
3296,84880,WHITE WIRE EGG HOLDER,7.6242682926829275
3297,84881,BLUE WIRE SPIRAL CANDLE HOLDER,6.3525
3298,84882,GREEN WIRE STANDING CANDLE HOLDER,4.368333333333333
3299,84884A,ANT WHITE WIRE HEART SPIRAL,4.791518987341772
3300,84884a,ANT WHITE WIRE HEART SPIRAL,8.345384615384615
3301,84898F,YELLOW FLOWERS FELT HANDBAG KIT,1.9966666666666666
3302,84899F,,0.0
3303,84905,PINK BUTTERFLY CUSHION COVER ,4.508181818181819
3304,84906,PINK B'FLY C/COVER W BOBBLES,4.624615384615384
3305,84907,PINK YELLOW PATCH CUSHION COVER,5.858750000000001
3306,84910A,PINK PAISLEY CUSHION COVER ,7.049444444444443
3307,84912A,PINK ROSE WASHBAG,3.5262162162162163
3308,84912B,GREEN ROSE WASHBAG,3.3935151515151514
3309,84913A,SOFT PINK ROSE TOWEL ,3.38536
3310,84913B,MINT GREEN ROSE TOWEL,3.64
3311,84915,HAND TOWEL PINK FLOWER AND DAISY,3.890869565217391
3312,84916,HAND TOWEL PALE BLUE W FLOWERS,3.816333333333333
3313,84917,WHITE HAND TOWEL WITH BUTTERFLY,3.7024137931034486
3314,84919,BLUE CUSHION COVER WITH FLOWER,6.316999999999999
3315,84920,PINK FLOWER FABRIC PONY,3.992156862745098
3316,84921,CREAM AND PINK FLOWERS PONY ,3.125
3317,84922,PINK BUTTERFLY WASHBAG,4.923333333333333
3318,84923,PINK BUTTERFLY HANDBAG W BOBBLES,4.146326530612245
3319,84924A,WAKE UP COCKEREL CALENDAR SIGN ,4.996363636363636
3320,84924F,PSYCHEDELIC METAL SIGN CALENDAR,0.79
3321,84925D,LA PALMIERA WALL THERMOMETER,2.3181818181818183
3322,84925F,PSYCHEDELIC WALL THERMOMETER,1.9633333333333334
3323,84926A,WAKE UP COCKEREL TILE COASTER,0.6694285714285714
3324,84926D,LA PALMIERA TILE COASTER,0.8079999999999999
3325,84926E,FLOWERS TILE COASTER,0.53775
3326,84926F,PSYCHEDELIC TILE COASTER,1.1551724137931034
3327,84927A,WAKE UP COCKEREL TILE HOOK,1.8920000000000001
3328,84927D,LA PALMIERA TILE HOOK,1.4341176470588235
3329,84927E,FLOWERS TILE HOOK,1.8
3330,84927F,PSYCHEDELIC TILE HOOK,1.0738297872340425
3331,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0.2947222222222223
3332,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2.5125
3333,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2.405576923076923
3334,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1.9745555555555556
3335,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,0.9731720430107527
3336,84946,ANTIQUE SILVER TEA GLASS ETCHED,1.5195877378435518
3337,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.459676549865229
3338,84949,SILVER HANGING T-LIGHT HOLDER,1.833677811550152
3339,84950,ASSORTED COLOUR T-LIGHT HOLDER,0.8089682539682539
3340,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,1.8021052631578947
3341,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1.8233734939759036
3342,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,3.1765384615384615
3343,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2.9976666666666665
3344,84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,3.7528571428571427
3345,84963A,PINK PAINTED KASHMIRI CHAIR,42.95
3346,84963B,BLUE PAINTED KASHMIRI CHAIR,49.95
3347,84964B,,0.0
3348,84966A,,0.0
3349,84966B,,0.0
3350,84967A,,0.0
3351,84967B,,0.0
3352,84968A,SET OF 16 VINTAGE ROSE CUTLERY,13.805098039215686
3353,84968B,SET OF 16 VINTAGE IVORY CUTLERY,8.5
3354,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,14.886320754716982
3355,84968D,SET OF 16 VINTAGE RED CUTLERY,12.206071428571429
3356,84968E,check,11.777021276595745
3357,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,12.135151515151515
3358,84968a,SET OF 16 VINTAGE ROSE CUTLERY,25.136666666666667
3359,84968d,SET OF 16 VINTAGE RED CUTLERY,24.959999999999997
3360,84968e,SET OF 16 VINTAGE BLACK CUTLERY,25.048333333333332
3361,84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,25.49
3362,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.613084112149532
3363,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1.3041521739130435
3364,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1.135989010989011
3365,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,2.089
3366,84970s,HANGING HEART ZINC T-LIGHT HOLDER,2.0875757575757574
3367,84971S,SMALL HEART FLOWERS HOOK ,1.1132954545454545
3368,84971l,LARGE HEART FLOWERS HOOK   ,2.46
3369,84974,S/2 ZINC HEART DESIGN PLANTERS,9.95
3370,84975,HEART SHAPED MIRROR,1.1266666666666667
3371,84976,RECTANGULAR SHAPED MIRROR,1.362
3372,84977,WIRE FLOWER T-LIGHT HOLDER,1.25
3373,84978,HANGING HEART JAR T-LIGHT HOLDER,1.4710430247718382
3374,84984A,GREEN PEONY CUSHION COVER,4.65
3375,84984B,RED PEONY CUSHION COVER ,4.65
3376,84984D,ORIENTAL RED CUSHION COVER ,4.65
3377,84985A,SET OF 72 GREEN PAPER DOILIES,1.45
3378,84987,SET OF 36 TEATIME PAPER DOILIES,1.9756047197640119
3379,84988,SET OF 72 PINK HEART PAPER DOILIES,2.138873786407767
3380,84989A,75 GREEN FAIRY CAKE CASES,0.5210526315789474
3381,84989a,75 GREEN FAIRY CAKE CASES,2.086
3382,84990,60 GOLD AND SILVER FAIRY CAKE CASES,0.3666666666666667
3383,84991,60 TEATIME FAIRY CAKE CASES,0.6852583237657864
3384,84992,72 SWEETHEART FAIRY CAKE CASES,0.6808153846153847
3385,84993A,75 GREEN PETIT FOUR CASES,0.5847272727272727
3386,84993B,75 BLACK PETIT FOUR CASES,0.39789473684210525
3387,84993a,75 GREEN PETIT FOUR CASES,0.83
3388,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,4.449277566539925
3389,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4.365331564986738
3390,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4.242802359882006
3391,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4.401975051975052
3392,84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,8.29
3393,84997b,RED 3 PIECE RETROSPOT CUTLERY SET,8.582
3394,84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,8.588787878787878
3395,84997d,PINK 3 PIECE POLKADOT CUTLERY SET,8.426266666666665
3396,85006,SET 4 NURSERY DES ROUND BOXES,1.395
3397,85008,SET OF 3 CONEY ISLAND OVAL BOXES,4.1370000000000005
3398,85014A,BLACK/BLUE POLKADOT UMBRELLA,6.484071428571428
3399,85014B,RED RETROSPOT UMBRELLA,6.81656338028169
3400,85014a,BLACK/BLUE POLKADOT UMBRELLA,12.515714285714285
3401,85014b,RED RETROSPOT UMBRELLA,12.505217391304347
3402,85015,SET OF 12  VINTAGE POSTCARD SET,1.3139310344827586
3403,85016,SET OF 6 VINTAGE NOTELETS KIT,1.973720930232558
3404,85017A,ENVELOPE 50 ROMANTIC IMAGES,0.6358333333333334
3405,85017B,ENVELOPE 50 BLOSSOM IMAGES,0.6697530864197531
3406,85017C,ENVELOPE 50 CURIOUS IMAGES,0.5442857142857143
3407,85018B,,0.0
3408,85018D,YULETIDE IMAGES S/6 PAPER BOXES,2.55
3409,85019A,ROMANTIC IMAGES NOTEBOOK SET,2.033333333333333
3410,85019B,BLOSSOM  IMAGES NOTEBOOK SET,1.9067567567567567
3411,85019C,CURIOUS  IMAGES NOTEBOOK SET,2.863076923076923
3412,85020,ROUND PINK HEART MIRROR,2.5686363636363634
3413,85023B,EAU DE NILE JEWELLED PHOTOFRAME,2.4899999999999998
3414,85023C,PINK LARGE JEWELED PHOTOFRAME,2.55
3415,85024B,EAU DE NILE JEWELLED PHOTOFRAME,1.633333333333333
3416,85024C,PINK SMALL JEWELLED PHOTOFRAME,1.65
3417,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2.30275
3418,85025C,PINK HEART SHAPE PHOTO FRAME,1.9916279069767442
3419,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.9918181818181818
3420,85027L,FRENCH CHATEAU LARGE PLATTER ,2.8973684210526316
3421,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,1.3
3422,85028S,FRENCH CHATEAU SMALL FRUITBOWL,1.7999999999999998
3423,85030,FRENCH CHATEAU OVAL PLATTER,1.6714285714285713
3424,85031A,ROMANTIC IMAGES SCRAP BOOK SET,3.892857142857143
3425,85031B,BLOSSOM IMAGES SCRAP BOOK SET,4.95
3426,85031C,CURIOUS IMAGES SCRAP BOOK SET,2.475
3427,85032A,ROMANTIC IMAGES GIFT WRAP SET,1.0904411764705884
3428,85032B,BLOSSOM IMAGES GIFT WRAP SET,1.0748507462686567
3429,85032C,CURIOUS IMAGES GIFT WRAP SET,1.181111111111111
3430,85032D,YULETIDE IMAGES GIFT WRAP SET,1.1414583333333332
3431,85034A,3 GARDENIA MORRIS BOXED CANDLES,2.6720454545454544
3432,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2.696935483870968
3433,85034C,3 ROSE MORRIS BOXED CANDLES,2.278735632183908
3434,85034a,3 GARDENIA MORRIS BOXED CANDLES,8.29
3435,85034b,3 WHITE CHOC MORRIS BOXED CANDLES,8.29
3436,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,3.7751648351648353
3437,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,3.274166666666667
3438,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2.4716666666666667
3439,85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,8.47
3440,85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,8.47
3441,85035c,ROSE 3 WICK MORRIS BOX CANDLE,8.47
3442,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,3.8070833333333334
3443,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2.174181818181818
3444,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2.339381443298969
3445,85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,8.29
3446,85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,8.47
3447,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2.5332885906040272
3448,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1.6266060606060606
3449,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.6247398843930634
3450,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.585441176470588
3451,85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,3.297241379310345
3452,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2.017709497206704
3453,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.6515
3454,85040a,S/4 PINK FLOWER CANDLES IN BOWL,3.29
3455,85042,ANTIQUE LILY FAIRY LIGHTS,4.95
3456,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4.891666666666667
3457,85047,WHITE BEADED GARLAND STRING 20LIGHT,6.1499999999999995
3458,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9.184666666666667
3459,85049A,TRADITIONAL CHRISTMAS RIBBONS,1.4868373493975904
3460,85049B,LUSH GREENS RIBBONS,1.1607142857142858
3461,85049C,ROMANTIC PINKS RIBBONS ,1.3543722943722944
3462,85049D,BRIGHT BLUES RIBBONS ,1.2608771929824563
3463,85049E,SCANDINAVIAN REDS RIBBONS,1.4892198581560283
3464,85049F,BABY BOOM RIBBONS ,1.2758695652173913
3465,85049G,CHOCOLATE BOX RIBBONS ,1.3984115523465706
3466,85049H,URBAN BLACK RIBBONS ,1.059468085106383
3467,85049a,TRADITIONAL CHRISTMAS RIBBONS,3.2977777777777777
3468,85049b,LUSH GREENS RIBBONS,2.46
3469,85049c,ROMANTIC PINKS RIBBONS ,2.46
3470,85049d,BRIGHT BLUES RIBBONS ,2.46
3471,85049e,SCANDINAVIAN REDS RIBBONS,3.2950000000000004
3472,85049g,CHOCOLATE BOX RIBBONS ,2.4284313725490194
3473,85053,FRENCH ENAMEL CANDLEHOLDER,2.584186046511628
3474,85054,FRENCH ENAMEL POT W LID,3.3953658536585367
3475,85055,FRENCH ENAMEL UTENSIL HOLDER,5.15125
3476,85059,FRENCH ENAMEL WATER BASIN,4.092137404580153
3477,85060,,0.0
3478,85061W,WHITE JEWELLED HEART DECORATION,1.0828651685393258
3479,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.788048780487805
3480,85063,CREAM SWEETHEART MAGAZINE RACK,15.95
3481,85064,CREAM SWEETHEART LETTER RACK,6.006285714285714
3482,85065,CREAM SWEETHEART TRAYS,12.75
3483,85066,CREAM SWEETHEART MINI CHEST,14.19163963963964
3484,85067,CREAM SWEETHEART WALL CABINET,13.25
3485,85068,CREAM SWEETHEART SHELF + HOOKS,3.975
3486,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,0.9198260869565218
3487,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,0.8894736842105263
3488,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1.2516981132075473
3489,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,0.8260465116279069
3490,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,0.9932799999999999
3491,85084,HOLLY TOP CHRISTMAS STOCKING,0.74375
3492,85086A,CANDY SPOT HEART DECORATION,0.8011538461538461
3493,85087,CANDY SPOT CUSHION COVER,3.448661417322835
3494,85088,CANDY SPOT HAND BAG,2.3816981132075474
3495,85089,CANDY SPOT BUNNY,2.9500000000000006
3496,85092,CANDY SPOT TEA COSY,1.5333333333333332
3497,85093,CANDY SPOT EGG WARMER HARE,0.8860674157303371
3498,85094,CANDY SPOT EGG WARMER RABBIT,0.6852747252747252
3499,85095,THREE CANVAS LUGGAGE TAGS,1.8197916666666665
3500,85096,HILDA CANDY SPOT RABBIT,4.401666666666667
3501,85098B,BLUE FLYING SINGING CANARY,1.875
3502,85099B,JUMBO BAG RED RETROSPOT,2.4702640111162575
3503,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2.59340625
3504,85099F,JUMBO BAG STRAWBERRY,2.360332936979786
3505,85099f,JUMBO BAG STRAWBERRY,5.05
3506,85103,SILVER T-LIGHT SETTING,7.004333333333333
3507,85104,SILVER GLASS T-LIGHT SET,3.0431578947368423
3508,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2.07695652173913
3509,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2.438125
3510,85109,PINK BOUDOIR T-LIGHT HOLDER,0.85
3511,85110,,0.0
3512,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,0.4796721311475409
3513,85114A,BLACK ENCHANTED FOREST PLACEMAT,2.0494642857142855
3514,85114B,IVORY ENCHANTED FOREST PLACEMAT,2.19
3515,85114C,RED ENCHANTED FOREST PLACEMAT,1.9419230769230769
3516,85114a,BLACK ENCHANTED FOREST PLACEMAT,3.2993333333333337
3517,85114b,IVORY ENCHANTED FOREST PLACEMAT,3.2950000000000004
3518,85114c,RED ENCHANTED FOREST PLACEMAT,3.298
3519,85115B,S/4 BLACK DISCO PARTITION PANEL,8.29
3520,85116,BLACK CANDELABRA T-LIGHT HOLDER,1.4795652173913043
3521,85118,HEART T-LIGHT HOLDER,1.2792857142857144
3522,85119,WATERING CAN SINGLE HOOK PISTACHIO,1.68
3523,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.1034775086505193
3524,85123a,WHITE HANGING HEART T-LIGHT HOLDER,6.64044776119403
3525,85124B,BLUE JUICY FRUIT PHOTO FRAME,3.1625
3526,85124C,GREEN JUICY FRUIT PHOTO FRAME,2.918
3527,85125,SMALL ROUND CUT GLASS CANDLESTICK,5.045428571428571
3528,85126,LARGE ROUND CUTGLASS CANDLESTICK,5.08
3529,85127,SMALL SQUARE CUT GLASS CANDLESTICK,6.637636363636364
3530,85129B,BEADED CRYSTAL HEART GREEN SMALL,1.9122580645161291
3531,85129C,BEADED CRYSTAL HEART BLUE SMALL,1.7373333333333332
3532,85129D,BEADED CRYSTAL HEART PINK SMALL,1.9328787878787879
3533,85130A,BEADED PEARL HEART WHITE LARGE,1.5
3534,85130B,BEADED CRYSTAL HEART GREEN LARGE,1.382741935483871
3535,85130C,BEADED CRYSTAL HEART BLUE  LARGE,1.0895833333333333
3536,85130D,BEADED CRYSTAL HEART PINK LARGE,1.5017460317460318
3537,85131A,BEADED PEARL HEART WHITE ON STICK,0.916311475409836
3538,85131B,BEADED CRYSTAL HEART GREEN ON STICK,0.8377906976744186
3539,85131C,BEADED CRYSTAL HEART BLUE ON STICK,0.8714
3540,85131D,BEADED CRYSTAL HEART PINK ON STICK,0.8429126213592232
3541,85132A,CHARLIE + LOLA BISCUITS TINS,4.989210526315789
3542,85132B,CHARLIE AND LOLA TABLE TINS,3.480657894736842
3543,85132C,CHARLIE AND LOLA FIGURES TINS,3.9305990783410136
3544,85132a,CHARLIE + LOLA BISCUITS TINS,11.524999999999999
3545,85132b,CHARLIE AND LOLA TABLE TINS,8.29
3546,85132c,CHARLIE AND LOLA FIGURES TINS,8.29
3547,85135A,YELLOW DRAGONFLY HELICOPTER,7.066666666666666
3548,85135B,BLUE DRAGONFLY HELICOPTER,7.418235294117648
3549,85135C,RED DRAGONFLY HELICOPTER,7.845492957746479
3550,85136A,YELLOW SHARK HELICOPTER,7.9037500000000005
3551,85136B,BLUE SHARK HELICOPTER,5.3
3552,85136C,RED SHARK HELICOPTER,7.861081081081082
3553,85141,JARDIN ETCHED GLASS FRUITBOWL,5.473191489361702
3554,85144,JARDIN ETCHED GLASS BUTTER DISH,3.791111111111111
3555,85145,JARDIN ETCHED GLASS LARGE BELL JAR,5.207142857142857
3556,85146,JARDIN ETCHED GLASS SMALL BELL JAR,4.418
3557,85150,LADIES & GENTLEMEN METAL SIGN,3.0671340206185564
3558,85152,HAND OVER THE CHOCOLATE   SIGN ,2.3514410480349346
3559,85159A,"BLACK TEA,COFFEE,SUGAR JARS",2.0537735849056604
3560,85159B,"WHITE TEA,COFFEE,SUGAR JARS",2.1516666666666664
3561,85160A,WHITE BIRD GARDEN DESIGN MUG,0.625
3562,85160B,BLACK BIRD GARDEN DESIGN MUG,1.3122222222222222
3563,85160a,WHITE BIRD GARDEN DESIGN MUG,16.13
3564,85161,ACRYLIC GEOMETRIC LAMP,17.132727272727273
3565,85163A,WHITE BAROQUE WALL CLOCK ,11.20625
3566,85163B,BLACK BAROQUE WALL CLOCK ,12.722432432432432
3567,85167B,BLACK GRAND BAROQUE PHOTO FRAME,3.222
3568,85168B,BLACK BAROQUE CARRIAGE CLOCK,8.475142857142856
3569,85169A,IVORY LOVE BIRD CANDLE,1.3223333333333331
3570,85169B,BLACK LOVE BIRD CANDLE,1.4383870967741934
3571,85169C,EAU DE NIL LOVE BIRD CANDLE,1.2195744680851064
3572,85169D,PINK LOVE BIRD CANDLE,1.3072549019607844
3573,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2.1
